553125384246804480	,A good summary via @AntonLaGuardia. #JeSuisCharlie #CharlieHebdo http://t.co/938GZ4T6d3,001618	,0,"['m.06z90w', 'm.0289n8t', 'm.03hgt']"
553207267685060608	,Seven great cartoon responses to the #CharlieHebdo killings: http://t.co/HY4RHFKiib http://t.co/il4P5MANAC,000938	,0,"['m.06z90w', 'm.0215n', 'm.0289n8t', 'm.03hgt']"
552827606715076608	,Love is stronger than hate/L'amour plus fort que la haine h/t @bouckap #CharlieHebdo http://t.co/TvgGJIMdr0,001398	,0,"['m.06z90w', 'm.02hhfl', 'm.0289n8t', 'm.03hgt']"
552840728116994049	,#JeSuisCharlie part 2. Retweet everywhere in honor of the fabulous satirists under attack http://t.co/Uvox0Wu68m,000652	,0,"['m.03hgt', 'm.0289n8t', 'm.06nbt']"
553162459885096962	,BREAKING: French far-right leader Le Pen calls for death penalty #CharlieHebdo http://t.co/8y5l97V2Rd http://t.co/xeVuFvkdXG,001929	,0,"['m.0d7x8', 'm.0289n8t', 'm.06z90w', 'm.01g317', 'm.03hgt', 'm.01s5q']"
552812416485294080	,Pray for the victims. Deadly terrorist attack on French magazine Charlie Hebdo in Paris #FreePress http://t.co/HCEG92Zxtz,000438	,0,"['m.0289n8t', 'm.0k4j', 'm.064_8sq', 'm.06z90w', 'm.01g317', 'm.03hgt', 'm.05qtj']"
553220054184382465	,"Such a moving photo from @mariotestino, it actually brought a tear to my eye. #JeSuisCharlie http://t.co/s8Zv6gtK96",002412	,0,"['m.0289n8t', 'm.068jd', 'm.03hgt', 'm.04lcr25', 'm.04yhdhb']"
553187959835725824	,"We are against Barbarians! USA, Europa and Israel? #RespectForMuslims #CharlieHebdo #JeSuisCharlie http://t.co/Gosv47XrJZ",002997	,0,"['m.0289n8t', 'm.03spz', 'm.06z90w', 'm.01g317', 'm.03hgt', 'm.0sw2q', 'm.09c7w0']"
552821659103940608	,Charlie Hebdo's Last Tweet Spoofed ISIS Leader Al-Baghdadi http://t.co/Nws6tV4t2t http://t.co/93mIsObDCf,000589	,0,"['m.03hgt', 'm.06z90w', 'm.0289n8t', 'm.06nbt']"
553567850301231106	,unprecedented: Paris ring road empty at Porte de Vincennes 100m fr hostage taking. Armed police everywhere http://t.co/v4pBRHelnk,002005	,0,"['m.0289n8t', 'm.05ws7', 'm.0bm9zm9', 'm.012r14', 'm.03hgt']"
553592081483321346	,Respect to the French Police #JeSuisCharlie http://t.co/51rRu2PDyJ,002736	,0,"['m.03ts0c', 'm.0289n8t', 'm.03hgt']"
552832019940376576	,"Bob Mankoff, New Yorker cartoon editor #JeSuisCharlie http://t.co/dK40qynqvu",002265	,0,"['m.07q5n', 'm.0289n8t', 'm.0215n', 'm.0frvw8', 'm.03hgt']"
553152675014246400	,Imagine Nothing to kill or die for  And no religion too Imagine all the people Living life in peace..  #JeSuisCharlie http://t.co/zMgP4mbSEE,001640	,0,"['m.01vwlt', 'm.0289n8t', 'm.065jp', 'm.03hgt']"
553163190138580992	,Asterix and Obelix pay tribute to #CharlieHebdo victims (via @asterixofficiel) http://t.co/ssgYsoKoIC,003057	,0,"['m.0289n8t', 'm.06z90w', 'm.0wrr', 'm.03hgt', 'm.05mxw']"
553548440563908611	,"call me foolish but this girl holding #JeSuisCharlie hiding her face, in a ghostly looking #Aleppo #Syria made me cry http://t.co/bFGf3edOAu",003441	,0,"['m.06vbd', 'm.0289n8t', 'm.01505k', 'm.03hgt']"
553472557978902529	,New York Times Square #JeSuisCharlie http://t.co/QneXYbY0Bt,002914	,0,"['m.0289n8t', 'm.0k4j', 'm.01g317', 'm.03hgt', 'm.07qdr', 'm.07k2d']"
553545386082979841	,Police release pictures of man and woman suspected of shooting a policewoman in #ParisAttacks http://t.co/zZIgbWOmcP http://t.co/FWKi6cYfk4,003299	,0,"['m.01t2ln', 'm.0289n8t', 'm.01g317', 'm.03hgt']"
552835301547442176	,"Freedom of expression, it seems, should not be taken for granted. RIP to those who died defending it. #JeSuisCharlie http://t.co/MexshKELgv",001045	,0,"['m.03hgt', 'm.0289n8t', 'm.0930v2']"
553169114102247424	,VIDEO: Emotional scenes at Lille! As fans sing the National anthem for #CharlieHebdo victims!..http://t.co/P0G8MlSAl6 http://t.co/5xYypfzvzD,002157	,0,"['m.0289n8t', 'm.01j2gd', 'm.06z90w', 'm.0d8r8', 'm.03hgt']"
552804784819154944	,I support #CharlieHebdo and a free press. Please RT these cartoons to show a united and dignified defiance. http://t.co/Mc2aOwSHYA,002280	,0,"['m.0289n8t', 'm.06z90w', 'm.0b4101', 'm.03hgt', 'm.0qdl2', 'm.06zlcz1']"
553589970775343104	,BREAKING: French media reporting two suspects of #CharlieHebdo attack are killed | More at: http://t.co/jKrAfvH9sT http://t.co/oaZH2sz6fO,002692	,0,"['m.0289n8t', 'm.064_8sq', 'm.06z90w', 'm.01g317', 'm.0bwk4lh', 'm.03hgt', 'm.041y2', 'm.04z0z']"
552836100814032896	,This HAS to stop.   #CharlieHebdo http://t.co/lPrNCPNB5E,002376	,0,"['m.06z90w', 'm.0289n8t', 'm.03hgt']"
552845255796461569	,"Cartoon by Australian artist @davpope - ""can't sleep, thoughts with my French cartooning colleagues"" #CharlieHebdo http://t.co/GHWJYbFOg7",003220	,0,"['m.0289n8t', 'm.0215n', 'm.06z90w', 'm.0196pc', 'm.03hgt', 'm.03ts0c']"
552839975843016706	,"""This is not a religion"" Important to remember in times like this. #CharlieHebdo http://t.co/h2va5LS6Yb",002387	,0,"['m.06z90w', 'm.0289n8t', 'm.03hgt']"
553201549997277185	,This is why I and other Muslims won't apologise for the Charlie Hebdo attacks 鈥?@javaria_akbar http://t.co/cHnDC9bdR3 http://t.co/2mEb09ZDNJ,000736	,0,"['m.0289n8t', 'm.04y29', 'm.03hgt', 'm.05zlm7l', 'm.042b8']"
552836167029514240	,"MT @KreaseChan The sort of free expression all authoritarians tolerate, from Syrian artist Ali Farzat. #JeSuisCharlie http://t.co/PSFNDuLUw6",003293	,0,"['m.0289n8t', 'm.0930v2', 'm.0gff0c6', 'm.03hgt', 'm.06vbd']"
553543395017510912	,Photo of man that is holding hostages in the second location in #Paris http://t.co/nc0lFlm93c,000270	,0,"['m.0289n8t', 'm.0k4j', 'm.015qff', 'm.01g317', 'm.03hgt', 'm.05qtj']"
552831230735962113	,A 2012 cartoon by the @NewYorker - well worth remembering today #CharlieHebdo #ParisShooting http://t.co/6gOnSwwRfC,002727	,0,"['m.06z90w', 'm.0g58v18', 'm.0289n8t', 'm.03hgt']"
552787144373460992	,Police car with bullet holes in front of Charlie hebdo headquarter. Photo  @WilliamMolinie http://t.co/lzQdhJ6kxR,003245	,0,"['m.0289n8t', 'm.0k4j', 'm.04qvtq', 'm.06z90w', 'm.01g317', 'm.03hgt']"
553148900811759617	,From The Irish Times newsroom #JeSuisCharlie #NUJofficial http://t.co/nf4cRciFse,000918	,0,"['m.0289n8t', 'm.012vh7', 'm.01c648', 'None', 'm.01g317', 'm.01mzpv', 'm.03hgt']"
553158826435018752	,Thousands have gathered at Martin Place to honour #CharlieHebdo victims. (via @deborah_knight) #9News http://t.co/zGSR8TbDaC,001382	,0,"['m.0289n8t', 'm.0fmj7t', 'm.06z90w', 'm.01g317', 'm.03hgt', 'm.04kn6d']"
552831624283693056	,"#CharlieHebdo鈥檚 Charb: ""I would rather die standing up than live on my knees鈥?http://t.co/RYrHlAVy7t http://t.co/cxsHfJVlrn /ht @froomkin",002995	,0,"['m.0289n8t', 'm.06z90w', 'm.01g317', 'm.0bt_c3', 'm.03hgt']"
552823940440403968	,French Justice Minister C.Taubira reacts outside of the headquarters of the satirical newspaper #CharlieHebdo #AFP http://t.co/CwvowQMR12,001867	,0,"['m.05jnl', 'm.0289n8t', 'm.05h6n6', 'm.064_8sq', 'm.06nbt', 'None', 'm.06z90w', 'm.01g317', 'm.0ctgsv', 'm.03hgt', 'm.02dlk9']"
553155988917075968	,Indian artist Sudarsan Pattnaik and his tribute to those killed in the attack on Charlie Hebdo http://t.co/36rBaLxCJ6,000346	,0,"['m.03k3r', 'm.0289n8t', 'm.01g317', 'm.03hgt']"
553478014785187840	,I say the following as an atheist.  I'm sick &amp; tired of double standard #Muslims face. #CharlieHebdo #JeSuisCharlie http://t.co/kpMtzthr9I,001927	,0,"['m.0289n8t', 'm.04y29', 'm.02_xmt', 'm.06z90w', 'm.0kpl', 'm.03hgt', 'm.01m5271']"
553135991083769856	,We are observing a minute's silence today at 11am. If you support press freedom please share &amp; join us #JeSuisCharlie http://t.co/LSCtwgNDAB,000087	,0,"['m.0qdl2', 'm.0289n8t', 'm.03hgt']"
553575450329378816	,#RespectForMuslims Western #media will never highlight these #Muslims. Plz RT #CharlieHebdo #France #Paris http://t.co/uuFZFawDW4,001781	,0,"['m.0289n8t', 'm.04y29', 'm.0f8l9c', 'm.06z90w', 'm.01g317', 'm.03hgt', 'm.05qtj']"
552978435090681856	,Full @GlobeOpinion editorial on slain #CharlieHebdo journalists:  #JeSuisCharlie http://t.co/ouqpug8y9i,001783	,0,"['m.0289n8t', 'm.0d8qb', 'm.06z90w', 'm.02dg62', 'm.03hgt']"
552980632432050177	,Editorial cartoonist @AnnTelnaes on the Charlie Hebdo attack: http://t.co/8F10iZJdIE http://t.co/NvmXqT6U3t,003619	,0,"['m.0289n8t', 'm.01d4jd', 'm.03hgt']"
552847251207241728	,Sums up the absurdity of the killings. #CharlieHebdo (by @davpope) http://t.co/VZk0mRqgKy #cartoon,003220	,0,"['m.06z90w', 'm.0215n', 'm.0289n8t', 'm.03hgt']"
553157352091025408	,"Cartoonists around the world continue to show support for #CharieHebdo, this by famous #DRCongo's Kash #JeSuisCharlie http://t.co/LtVJhnkUwB",002878	,0,"['m.0289n8t', 'm.06zlcz1', 'm.03hgt']"
553558126147149825	,People showing #JeSuisCharlie signs during demonstrations of solidarity around the world after #CharlieHebdo attacks. http://t.co/ArManZTehm,001312	,0,"['m.0289n8t', 'm.06z90w', 'm.01g317', 'm.03hgt', 'm.0d0vp3', 'm.06nfvk', 'm.050k8']"
553227220765130752	,A 60-second tribute to the victims of the #CharlieHebdo attack http://t.co/SNQBRuh48T http://t.co/WFYN11sijj,003274	,0,"['m.06z90w', 'm.01g317', 'm.0289n8t', 'm.03hgt']"
553473369539366912	,Couple of go-arounds at CDG. Unknown if weather related or any connection to #CharlieHebdo shooting 5 km from airport http://t.co/TsUCRotwNK,000406	,0,"['m.06z90w', 'm.09cjl', 'm.0289n8t', 'm.03hgt']"
552844104418091008	,"#CharlieHebdo editor, assassinated today, said in 2012: ""I prefer to die standing than to live on my knees."" http://t.co/B3tWnIyYN9",001415	,0,"['m.0289n8t', 'm.06z90w', 'm.01g317', 'm.03hgt', 'm.012hw']"
553213326277500929	,"""We are all Charlie鈥? European newspapers show solidarity with Charlie Hebdo after attack http://t.co/xq1OQhDJVF http://t.co/jt7D6fuIBH",002990	,0,"['m.0289n8t', 'm.06nfvk', 'm.01g317', 'm.03hgt']"
553190655011205120	,A silent vigil was held in London last night for the victims of the Charlie Hebdo shooting  http://t.co/DFl1SyXhCU http://t.co/D0rLz4LIHX,000409	,0,"['m.04jpl', 'm.01g317', 'm.0289n8t', 'm.03hgt']"
553204986474422273	,鈥楳uslims don鈥檛 believe in freedom of speech鈥? Anjem Choudary on the Charlie Hebdo attack: http://t.co/8B0Yn3tw18 http://t.co/KLWzXYkxfF,000743	,0,"['m.0289n8t', 'm.0930v2', 'm.03ncld', 'm.01g317', 'm.03hgt']"
553113944219320320	,The most eloquent responses to today's tragedy have come from the cartoonists. #JeSuisCharlie RT @MaximeHaes  http://t.co/CTjOnF6Aer,002135	,0,"['m.0289n8t', 'm.03hgt']"
552795056080691200	,VIDEO from the scene of fatal shooting in Paris http://t.co/sL3aG464Lt #CharlieHebdo http://t.co/FLC3mR5C2S,003010	,0,"['m.0289n8t', 'm.0k4j', 'm.06z90w', 'm.01g317', 'm.03hgt', 'm.05qtj']"
553170912129056770	,24 of the most powerful cartoons related to the #CharlieHebdo tragedy: http://t.co/I85pBNMKVj http://t.co/6YqHTA9REP,003116	,0,"['m.06z90w', 'm.0b4101', 'm.0289n8t', 'm.03hgt']"
552825257707335680	,This image and hashtag trending in France after #CharlieHebdo attack: #JeSuisCharlie http://t.co/tIsfbxHCkO,001754	,0,"['m.0289n8t', 'm.05p_8g', 'm.06z90w', 'm.03hgt', 'm.01l3vx']"
552842755454799872	,#CharlieHebdo I am speechless http://t.co/npSgKX2zYE,003341	,0,"['m.0289n8t', 'm.04n32pn', 'm.06z90w', 'm.01g317', 'm.01mzpv', 'm.03hgt']"
552829306439598080	,More relevant than ever. #CharlieHebdo #PeshawarAttack #MumbaiAttacks #Sept11 #PewChurchAttack #SydneySeige #EveryDay http://t.co/N1AYgwjz3v,000861	,0,"['m.03hgnyv', 'm.06z90w', 'm.0289n8t', 'm.03hgt']"
553148970651107329	,The pen is STILL mightier than the sword. #JeSuisCharlie http://t.co/YeXo3mp8vN,000108	,0,"['m.0289n8t', 'None', 'm.01g317', 'm.03hgt', 'm.050k8']"
553136237083889664	,"Pictured: Ahmed Merabet, hero officer executed in #CharlieHebdo attack http://t.co/kdXVG9ujTs http://t.co/SfRItPotb2",000632	,0,"['m.0289n8t', 'm.07vty', 'm.06z90w', 'm.01g317', 'm.03hgt', 'm.01s5q']"
552832169496694786	,What the Quran actually commands Muslims to do when it or the Prophet 锓?are ridiculed. #CharlieHebdo #ParisShooting http://t.co/562FUFPf76,003498	,0,"['m.0289n8t', 'm.04y29', 'm.096tx', 'm.06z90w', 'm.03hgt']"
553544566042009600	,Photo posted online shows scene by Paris supermarket where gunman reportedly holding hostages http://t.co/Ya62OhLzBz http://t.co/hV8jt1fgum,000142	,0,"['m.01rbb', 'm.0289n8t', 'm.0k4j', 'm.03rlt', 'm.0dnkv', 'm.01g317', 'm.03hgt', 'm.05qtj']"
552824462958395392	,'Love is Stronger than Hate #CharlieHebdo cover. We will not surrender #freedomofexpression 2 #terror &amp; #intolerance. http://t.co/DAlIQF3OMp,002008	,0,"['m.03plx', 'm.0289n8t', 'm.01xt_z', 'm.06z90w', 'm.03hgt']"
553205372719472640	,People held pencils in tribute to #CharlieHebdo victims during the moment of silence in Paris http://t.co/XU9pm0XmH3 http://t.co/7tgmW4LqWw,000546	,0,"['m.0289n8t', 'm.0hnnb', 'm.01kcjb', 'm.06z90w', 'm.01g317', 'm.03hgt', 'm.05qtj']"
552846625467817984	,. @USEmbassyFrance changes Twitter pic to #JeSuisCharlie #CharlieHebdo http://t.co/nCO0bEygIx,001641	,0,"['m.06z90w', 'm.0289n8t', 'm.03hgt']"
552821573946982401	,"Some press now blurring CharlieHebdo cartoons as cartoonists foresaw. This one says ""Charlie Hebdo Should be Veiled"" http://t.co/x857AJFa3F",000880	,0,"['m.0hw5w', 'm.0289n8t', 'm.03hgt', 'm.06z90w', 'm.0196pc', 'm.01d4jd', 'm.0qdl2']"
552831506041683970	,Is this the day that free speech died a little? @NewYorker cartoonist's poignant response to the #CharlieHebdo attack http://t.co/11lRJ4A0yZ,001729	,0,"['m.0289n8t', 'm.0930v2', 'm.03hgt', 'm.06z90w', 'm.0196pc', 'm.0cmb6cd', 'm.04zxpl2', 'm.0g58v18']"
552826238407294977	,Twitter users say 'I am Charlie' in solidarity with victims. 58k tweets &amp; counting #CharlieHebdo #JeSuisCharlie http://t.co/mgKSjJ9t1Z,003286	,0,"['m.0289n8t', 'm.03rlt', 'm.06z90w', 'm.03hgt', 'm.06nfvk']"
552826270866616320	,"Parisians will take to the streets tonight, for freedom of the press, democracy and the Republic #CharlieHebdo http://t.co/AndFUOD3a4",003152	,0,"['m.06cx9', 'm.0289n8t', 'm.06z90w', 'm.0cw00', 'm.026wp', 'm.03hgt', 'm.0qdl2']"
552829571750715392	,France on high alert after deadly attack on Paris offices of Charlie Hebdo: http://t.co/Cgogt47L5C http://t.co/rzECRqSlwW,002128	,0,"['m.0289n8t', 'm.0f8l9c', 'm.06z90w', 'm.01g317', 'm.03hgt', 'm.05qtj']"
553218599390040065	,The attack on #CharlieHebdo led to a Twitter reaction that ranged from condemnation to support http://t.co/rChA8VxNvD http://t.co/v65Kjth7hO,000392	,0,"['m.06z90w', 'm.0289n8t', 'm.03hgt']"
552837035732381696	,"More than the terrorist, its people like @SudheenKulkarni who are Blot on the society. #ParisShooting #CharlieHebdo http://t.co/8eB7ewyi9W",001991	,0,"['m.06z90w', 'm.07jq_', 'm.0289n8t', 'm.03hgt']"
552814566594576386	,The world would be a far better place if all religious fanatics followed this advice #CharlieHebdo http://t.co/HD43ebNTbT,001767	,0,"['m.0289n8t', 'm.06bvp', 'm.06z90w', 'm.01g317', 'm.03hgt']"
552823029680852992	,"""Love is stronger than hate"" http://t.co/MBLPj31t8i  #CharlieHebdo http://t.co/3BeTrwpgCN",001460	,0,"['m.06z90w', 'm.03plx', 'm.0289n8t', 'm.03hgt']"
552840155728736256	,"#CharlieHebdo's editor Charb, assassinated today, said in 2012:""I prefer to die standing than to live on my knees."" http://t.co/2RDzpf14VR",000016	,0,"['m.0289n8t', 'm.06z90w', 'm.01g317', 'm.03hgt', 'm.012hw']"
553160213839486976	,MT @Paris The Eiffel tower to switch off the lights at 20h in tribute to #CharlieHebdo victims http://t.co/s0yWX90f2L,000960	,0,"['m.0289n8t', 'm.02j81', 'm.0b3vq', 'm.06z90w', 'm.03hgt', 'm.05qtj']"
553196453938855937	,World press united in defiance following #CharlieHebdo attack http://t.co/jdx8kXjDCF http://t.co/vfKlMSfm2a,001604	,0,"['m.0289n8t', 'm.06z90w', 'm.01g317', 'm.03hgt', 'm.0d0vp3']"
552851710880653312	,Sad Khartoon! I'm Just a Muslim .. From a Muslim #Cartoonist RIP #CharlieHebdo http://t.co/27Vt2RvAGs,000288	,0,"['m.0289n8t', 'm.04y29', 'm.0bwn6', 'm.06z90w', 'm.0196pc', 'm.03hgt']"
552832584045330432	,Pictures from the scene: Gunmen attack Paris #CharlieHebdo office http://t.co/lCnsyqkc3y http://t.co/JwbND2MkUs,001334	,0,"['m.0289n8t', 'm.06z90w', 'm.01g317', 'm.03hgt', 'm.05qtj']"
552819208212717568	,It is a horrifying thought that people in our world would prefer to kill rather than allow critcism #CharlieHebdo http://t.co/DpLEYjEj7y,000249	,0,"['m.0289n8t', 'm.09g7cvx', 'm.06z90w', 'm.02pvvd', 'm.01g317', 'm.03hgt']"
553120849231089664	,Follow this list for journalists &amp; media outlets covering #CharlieHebdo attack aftermath: http://t.co/AIL3k1MWnO http://t.co/9yg7GQIASz,002714	,0,"['m.0289n8t', 'm.06z90w', 'm.01g317', 'm.03hgt', 'm.0d0vp3', 'm.01s8lr', 'm.04z0z']"
552824383816073216	,#CharlieHebdo - Paris media attack kills 4 cartoonists including chief editor. #AFP http://t.co/ZJwJgHHSOK,000973	,0,"['m.0289n8t', 'm.05qtj', 'None', 'm.06z90w', 'm.01g317', 'm.0196pc', 'm.03hgt', 'm.02dlk9', 'm.04z0z', 'm.02wk2cy']"
553197212726218752	,See how the world responded to the Paris terrorist attack http://t.co/pVh5tBSxIB #JeSuisCharlie #ParisShooting http://t.co/L8xD9XlDbd,003497	,0,"['m.03hgt', 'm.0289n8t', 'm.05qtj']"
552790695036321793	,"""Love Stronger Than Hate."" All our thoughts with #CharlieHebdo http://t.co/BqRLXRZdJT",002420	,0,"['m.03plx', 'm.06z90w', 'm.0289n8t', 'm.03hgt']"
553185825065009153	,"1 of the cops killed at #CharlieHebdo was, like most victims of Islamist militants, a Muslim. http://t.co/qmnj7R9zJA http://t.co/s9apCaJcjF",002829	,0,"['m.0289n8t', 'm.04y29', 'm.05ws7', 'm.07jq_', 'm.06z90w', 'm.01g317', 'm.0bwk4lh', 'm.03w86', 'm.03hgt']"
552812984343330816	,We can never allow the barbaric savagery of islamic extremism to defeat our right to free speech.  #CharlieHebdo http://t.co/YmQqlYNbnx,001155	,0,"['m.0289n8t', 'm.0930v2', 'm.06z90w', 'm.01g317', 'm.03w86', 'm.03hgt']"
552823829333291010	,"I would rather die standing up, than live life on my knees. #JeSuisCharlie #IamCharlie http://t.co/VekwGbshpq",000997	,0,"['m.0289n8t', 'm.03hgt']"
552836829234614272	,Twitter users are expressing solidarity with #CharlieHebdo by using the hashtag #JeSuisCharlie http://t.co/ntUIIhJvl6 http://t.co/kNVlKi7hNe,000767	,0,"['m.0289n8t', 'm.03rlt', 'm.05p_8g', 'm.06z90w', 'm.03hgt', 'm.06nfvk']"
553175550231986177	,The moving tributes to the victims of the Charlie Hebdo shooting http://t.co/pxRaFxCWMP http://t.co/A8AisDaypj,002790	,0,"['m.0289n8t', 'm.03hgt']"
553538523266318336	,"At least 5 hostages in kosher supermarket in eastern Paris, according to reports: http://t.co/lmUljawKdu http://t.co/B1CKrZGJwf",002961	,0,"['m.0289n8t', 'm.0dnkv', 'm.049m7', 'm.01g317', 'm.03hgt', 'm.05qtj']"
552795953301045248	,French president #Hollande says there is no doubt attack on #CharlieHebdo is terrorist attack. http://t.co/Rve1Lp0EXf http://t.co/8LFA5LFSnS,002394	,0,"['m.0289n8t', 'm.0672x', 'None', 'm.06z90w', 'm.01g317', 'm.03hgt', 'm.03ts0c']"
552822604206460928	,Look at the best of Charlie Hebdo's covers right here http://t.co/7SHjMeJ0iD http://t.co/H3nWH6q0Cy,003355	,0,"['m.0289n8t', 'm.014_42', 'm.03hgt']"
553552493561798656	,"Police forces take position by the kosher grocery store in Saint-Mande, near Porte de Vincennes in Paris. #AFP http://t.co/ANkBZtMTSJ",000751	,0,"['m.0289n8t', 'm.04_sv', 'm.0bm9zm9', 'm.05ws7', 'm.0dnkv', 'm.07r04', 'm.0k4j', 'm.049m7', 'm.01g317', 'm.03hgt', 'm.02dlk9', 'm.05qtj']"
553160909208559616	,Violence can not stop basic human rights. My thoughts go out to everyone affected by this tragedy. #JeSuisCharlie http://t.co/Kxx38xRYDu,003007	,0,"['m.03ll3', 'm.0289n8t', 'm.0fszt', 'm.03hgt']"
552816561514635264	,Fight intimidation with controversy: #CharlieHebdo鈥檚 response to critics http://t.co/skrY35Fsm1 http://t.co/C5x9C9rCeG,002748	,0,"['m.06z90w', 'm.0289n8t', 'm.02h77y', 'm.03hgt']"
553582011324329984	,Gunshots and explosions heard in #Dammartin http://t.co/LdSF5QeCiv http://t.co/VoqNdOeYfm,000827	,0,"['m.0289n8t', 'm.03hgt']"
553226143307161600	,鈥淭hey won鈥檛 kill freedom.鈥?Europe's newspapers respond to #CharlieHebdo attack http://t.co/k2qcl4QjbQ http://t.co/LcVR20LFJx,000639	,0,"['m.0289n8t', 'm.02j9z', 'm.06z90w', 'm.01g317', 'm.03hgt', 'm.0d0vp3', 'm.02_cg']"
552982124274647042	,72 covers of tomorrow's newspapers #CharlieHebdo http://t.co/XiKU8OY8jh,003569	,0,"['m.0289n8t', 'm.01kkgn', 'm.06z90w', 'm.040b_t', 'm.03hgt']"
553137557601812480	,"UPDATED: Blast erupts near French mosque in wake of #CharlieHebdo attack, according to report http://t.co/MDJT3YSq5i http://t.co/3vqFRmTB1V",000946	,0,"['m.0289n8t', 'm.0k4j', 'm.04_xn', 'm.06z90w', 'm.03hgt', 'm.03ts0c']"
552814076167213056	,Simply put by our French colleagues in solidarity with the journalists of #CharlieHebdo http://t.co/mXwAsi2N4S,002882	,0,"['m.0289n8t', 'm.0d8qb', 'm.06z90w', 'm.03hgt', 'm.03ts0c', 'm.06nfvk']"
553586275438301184	,Media obsesses over free speech for #CharlieHebdo while ignoring Israeli targeting journalists http://t.co/PZW2NK1CQa http://t.co/PG07YAJUSB,001921	,0,"['m.0289n8t', 'm.0930v2', 'm.0d8qb', 'm.06z90w', 'm.01g317', 'm.03hgt', 'm.04z0z']"
553563750230683650	,"Children being let out of school lockdown near Paris, as police hunt #CharlieHebdo suspects. http://t.co/7Bxdhozq4H http://t.co/8UdTgzIVft",000496	,0,"['m.0289n8t', 'm.07l88z', 'm.01bjv', 'm.06z90w', 'm.01g317', 'm.03hgt', 'm.05qtj']"
553180729254113280	,The Pen and the Sword: the latest from @MorinToon. #jesuischarlie http://t.co/PLfpUYWCGS http://t.co/z1xWFyGFkH,002443	,0,"['m.05t0g1', 'm.0289n8t', 'm.03hgt']"
552848653980033025	,".@FT calls #CharlieHebdo ""stupid"" &amp; calls for editorial ""common sense."" Capitulation of free speech http://t.co/qUBNEvWzBY h/t @LukeReuters",002108	,0,"['m.03hgt', 'm.06z90w', 'm.0289n8t', 'm.0930v2']"
552824742097719296	,The New Yorker cartoon following the #CharlieHebdo incident. http://t.co/oq4bUId1BU,002312	,0,"['m.07q5n', 'm.0289n8t', 'm.0215n', 'm.06z90w', 'm.03hgt']"
552818870281850881	,The Roots of Evil #CharlieHebdo http://t.co/xbteQ8kGK5,001290	,0,"['m.0289n8t', 'm.06z90w', 'm.01mq0v6', 'm.03hgt']"
553143017922912256	,Minute's silence to be held in France at top of the hour to remember victims of the Paris shooting. #JeSuisCharlie http://t.co/Z6VNeoUPTq,001228	,0,"['m.0289n8t', 'm.01kcjb', 'None', 'm.03hgt', 'm.01l3vx', 'm.05qtj']"
553232531827740672	,"This morning in France, anti-Muslim terrorists threw 2 or 3 grenades into a mosque No injuries http://t.co/8WKHxSO92b http://t.co/LJiPciR6Hm",003629	,0,"['m.0289n8t', 'm.0k4j', 'm.0f8l9c', 'm.04_xn', 'm.07jq_', 'm.01g317', 'm.015jb0', 'm.03hgt']"
553542337553764352	,What we know about the suspected #CharlieHebdo gunmen: http://t.co/20g6eGRQMv http://t.co/I6kV6JmIeH,003275	,0,"['m.06z90w', 'm.0289n8t', 'm.03hgt']"
553555293645590528	,Here鈥檚 the grocery store in eastern Paris where hostage crisis is unfolding http://t.co/r4rG2j2Maq http://t.co/KVzJB8m9rH,001039	,0,"['m.0289n8t', 'm.0k4j', 'm.0dnkv', 'm.01bjv', 'm.01g317', 'm.012r14', 'm.03hgt', 'm.05qtj']"
552796269069209600	,DEVELOPING: Paris on high terrorist alert after #CharlieHebdo shooting - Hollande http://t.co/3Jsosc7yl3 http://t.co/Lvv3J8o6e8,003560	,0,"['m.0289n8t', 'm.01s55n', 'm.0k4j', 'm.06z90w', 'm.07jq_', 'm.01g317', 'm.03hgt', 'm.05qtj']"
553126072905383936	,French police still haven鈥檛 found the #CharlieHebdo killers 鈥?here鈥檚 the latest: http://t.co/btfj0Wai6L http://t.co/8B6zLeYO93,000199	,0,"['m.0289n8t', 'm.06z90w', 'm.03hgt', 'm.03ts0c', 'm.03d9d6']"
552821223676444672	,"On the darkest of days, like this, the French philosopher Voltaire perhaps say it best: #CharlieHebdo http://t.co/afM6QJUgrb",001038	,0,"['m.0289n8t', 'm.07ym0', 'm.037mh8', 'm.06z90w', 'm.02rn0f9', 'm.03hgt', 'm.03ts0c']"
553566644006817792	,#CharlieHebdo is a heroic bastion of free speech. It's also racist.  http://t.co/2Dl5c7i9vs http://t.co/IuLEQfjtVE,002569	,0,"['m.0289n8t', 'm.06d4h', 'm.0930v2', 'm.06z90w', 'm.01g317', 'm.03hgt']"
553537740588220416	,Armed Person Takes Hostages At Paris-Area Deli; Police Surround Charlie Hebdo Terrorists http://t.co/K61LgA3Tjc http://t.co/SdQNm8maMD,003252	,0,"['m.0289n8t', 'm.05ws7', 'm.06_fw', 'm.07jq_', 'm.06z90w', 'm.01g317', 'm.03hgt']"
552841185199263745	,"@FT's Tony Barber describes #CharlieHebdo as ""editorially foolish"" and ""stupid""  http://t.co/dFan6rptkM http://t.co/cmiaUNA0eO",002108	,0,"['m.06z90w', 'm.0289n8t', 'm.07y0t4', 'm.03hgt']"
